CN,Year,UNU_Key
85437090,2014,0401
85437090,2013,0401
90283090,2015,0902
90283090,2014,0902
90283090,2013,0902
90283090,2012,0902
90283090,2011,0902
90283090,2010,0902
90283090,2009,0902
90283090,2008,0902
90283090,2007,0902
90283090,2006,0902
90283090,2005,0902
90283090,2004,0902
90283090,2003,0902
90283090,2002,0902
90283090,2001,0902
90283090,2000,0902
90283090,1999,0902
90283090,1998,0902
90283090,1997,0902
90283090,1996,0902
90283090,1995,0902
84221900,1995,0102
84221900,1996,0102
84221900,1997,0102
84221900,1998,0102
84221900,1999,0102
84221900,2000,0102
84221900,2001,0102
84221900,2002,0102
84221900,2003,0102
84221900,2004,0102
84221900,2005,0102
84221900,2006,0102
84221900,2007,0102
84221900,2008,0102
84221900,2009,0102
84221900,2010,0102
84221900,2011,0102
84221900,2012,0102
84221900,2013,0102
84221900,2014,0102
84221900,2015,0102
84186900,2006,0112
84186900,2007,0112
84186900,2008,0112
84186900,2009,0112
84186900,2010,0112
84186900,2011,0112
84186900,2012,0112
84186900,2013,0112
84186900,2014,0112
84186900,2015,0112
85285900,2017,0309
85287240,2011,0408
85287260,2011,0408
85287280,2011,0408
85287240,2012,0408
85287260,2012,0408
85287280,2012,0408
85287240,2013,0408
85287260,2013,0408
85287280,2013,0408
85287240,2014,0408
85287260,2014,0408
85287280,2014,0408
85287240,2015,0408
85287260,2015,0408
85287280,2015,0408
91022100,2007,0201
85437090,2012,0401
85437090,2011,0401
85437090,2010,0401
85437090,2009,0401
85437090,2008,0401
85437090,2007,0401
90283011,2015,0902
90283011,2014,0902
90283011,2013,0902
90283011,2012,0902
90283011,2011,0902
90283011,2010,0902
90283011,2009,0902
90283011,2008,0902
90283011,2007,0902
90283011,2006,0902
90283011,2005,0902
90283011,2004,0902
90283011,2003,0902
90283011,2002,0902
90283011,2001,0902
90283011,2000,0902
90283011,1999,0902
90283011,1998,0902
90283011,1997,0902
90283011,1996,0902
90283011,1995,0902
90283019,2015,0902
90283019,2014,0902
90283019,2013,0902
90283019,2012,0902
90283019,2011,0902
90283019,2010,0902
90283019,2009,0902
90283019,2008,0902
90283019,2007,0902
90283019,2006,0902
90283019,2005,0902
90283019,2004,0902
90283019,2003,0902
90283019,2002,0902
90283019,2001,0902
90283019,2000,0902
90283019,1999,0902
90283019,1998,0902
90283019,1997,0902
90283019,1996,0902
90283019,1995,0902
84031010,1993,0001
84031090,1993,0001
84151000,1993,0111
84158310,1993,0113
84158390,1993,0113
84185011,1993,0113
84231010,1993,0201
84231090,1993,0201
85088010,1993,0601
85088030,1993,0601
85088080,1993,0601
85088090,1993,0601
84502000,1993,0104
84512900,1993,0105
84521011,1993,0201
84521019,1993,0201
84521090,1993,0201
84211200,1993,0105
84181010,1993,0108
84181090,1993,0108
84182110,1993,0108
84182151,1993,0108
84182191,1993,0108
84182199,1993,0108
84182200,1993,0108
84182900,1993,0108
84182159,1993,0108
84183010,1993,0109
84183091,1993,0109
84183099,1993,0109
84184010,1993,0109
84184091,1993,0109
84184099,1993,0109
84221100,1993,0102
84501110,1993,0104
84501190,1993,0104
84501200,1993,0104
84501900,1993,0104
84512110,1993,0105
84512190,1993,0105
63011000,1993,0201
84146000,1993,0106
85091010,1993,0204
85091090,1993,0204
85092000,1993,0601
85093000,1993,0201
85094000,1993,0202
85098000,1993,0201
85102000,1993,0205
85163110,1993,0205
85163300,1993,0205
85164010,1993,0205
85164090,1993,0205
85167100,1993,0203
85167200,1993,0202
85167910,1993,0202
85161011,1993,0203
85161019,1993,0203
85161090,1993,0203
85162100,1993,0106
85162910,1993,0106
85162950,1993,0106
85162991,1993,0106
85162999,1993,0106
85165000,1993,0114
85166010,1993,0103
85166051,1993,0202
85166059,1993,0202
85166070,1993,0202
85166080,1993,0103
85166090,1993,0202
84691000,1993,0301
84701000,1993,0301
84702100,1993,0301
84702900,1993,0301
84703000,1993,0301
84704000,1993,0307
84705000,1993,0307
84709000,1993,0301
90092210,1993,0307
90091100,1993,0307
90091200,1993,0307
90092100,1993,0307
90092290,1993,0307
90093000,1993,0307
84711010,1993,0301
84711090,1993,0301
84712020,1993,0301
84712010,1993,0301
84712080,1993,0301
84719110,1993,0302
84719180,1993,0302
84719340,1993,0301
84719351,1993,0301
84719359,1993,0301
84719360,1993,0301
84719390,1993,0301
84719910,1993,0301
84719930,1993,0301
84719990,1993,0301
85311010,1993,0901
85311090,1993,0901
85312090,1993,0309
85318010,1993,0901
85318090,1993,0901
85253091,1993,0406
85253010,1993,0404
85253099,1993,0404
85271110,1993,0402
85271190,1993,0402
85271900,1993,0402
85273110,1993,0402
85273191,1993,0402
85273199,1993,0402
85273210,1993,0402
85273290,1993,0402
85273910,1993,0402
85273991,1993,0402
85273999,1993,0402
85272110,1993,0403
85272190,1993,0403
85281014,1993,0404
85281016,1993,0404
85281018,1993,0404
85281022,1993,0407
85281028,1993,0407
85281031,1993,0308
85281041,1993,0308
85281043,1993,0308
85281049,1993,0309
85281052,1993,0407
85281054,1993,0407
85281056,1993,0407
85281058,1993,0407
85281062,1993,0407
85281066,1993,0407
85281072,1993,0407
85281076,1993,0407
85281081,1993,0408
85281089,1993,0408
85282020,1993,0308
85282071,1993,0407
85282073,1993,0407
85282079,1993,0407
85282091,1993,0407
85282099,1993,0407
85191000,1993,0403
85192100,1993,0403
85192900,1993,0403
85193100,1993,0403
85193900,1993,0403
85194000,1993,0403
85199110,1993,0403
85199191,1993,0403
85199199,1993,0403
85199910,1993,0403
85199990,1993,0403
85201000,1993,0403
85202000,1993,0306
85203111,1993,0403
85203119,1993,0403
85203130,1993,0403
85203190,1993,0403
85203910,1993,0403
85203990,1993,0403
85209010,1993,0403
85209090,1993,0403
85211031,1993,0406
85211038,1993,0404
85211080,1993,0404
85219000,1993,0404
85181010,1993,0401
85181090,1993,0401
85182110,1993,0405
85182190,1993,0405
85182210,1993,0405
85182290,1993,0405
85184030,1993,0602
85184091,1993,0403
85184099,1993,0403
85185010,1993,0403
85185090,1993,0403
85279091,1993,0305
85279099,1993,0305
90181100,1993,0802
90214000,1993,0801
90158011,1993,0902
90158019,1993,0902
90261051,1993,0901
90261059,1993,0901
90262030,1993,0901
90268091,1993,0901
90271010,1993,0901
90278011,1993,0901
90278019,1993,0901
90241010,1993,0901
90248010,1993,0901
90313000,1993,0404
90318031,1993,0901
90318039,1993,0901
90321030,1993,0901
90072100,1993,0404
90072900,1993,0404
90081000,1993,0404
90083000,1993,0404
91059110,1993,0201
91059191,1993,0201
91059199,1993,0201
91081100,1993,0201
91081200,1993,0201
91081900,1993,0201
91091100,1993,0201
91091910,1993,0201
91091990,1993,0201
92059010,1993,0403
92071050,1993,0403
92071080,1993,0403
92079010,1993,0403
95031010,1993,0701
95031090,1993,0701
95035000,1993,0701
95041000,1993,0702
95049010,1993,0701
84031010,1994,0001
84031090,1994,0001
84151000,1994,0111
84185011,1994,0113
84231010,1994,0201
84231090,1994,0201
85088010,1994,0601
85088030,1994,0601
85088080,1994,0601
85088090,1994,0601
84502000,1994,0104
84512900,1994,0105
84521011,1994,0201
84521019,1994,0201
84521090,1994,0201
84211200,1994,0105
84181010,1994,0108
84181090,1994,0108
84182110,1994,0108
84182151,1994,0108
84182191,1994,0108
84182199,1994,0108
84182200,1994,0108
84182900,1994,0108
84182159,1994,0108
84183010,1994,0109
84183091,1994,0109
84183099,1994,0109
84184010,1994,0109
84184091,1994,0109
84184099,1994,0109
84221100,1994,0102
84501111,1994,0104
84501119,1994,0104
84501190,1994,0104
84501200,1994,0104
84501900,1994,0104
84512110,1994,0105
84512190,1994,0105
63011000,1994,0201
84146000,1994,0106
85091010,1994,0204
85091090,1994,0204
85092000,1994,0601
85093000,1994,0201
85094000,1994,0202
85098000,1994,0201
85102000,1994,0205
85163110,1994,0205
85163300,1994,0205
85164010,1994,0205
85164090,1994,0205
85167100,1994,0203
85167200,1994,0202
85167910,1994,0202
85167920,1994,0202
85167980,1994,0201
85161011,1994,0203
85161019,1994,0203
85161090,1994,0203
85162100,1994,0106
85162910,1994,0106
85162950,1994,0106
85162991,1994,0106
85162999,1994,0106
85165000,1994,0114
85166010,1994,0103
85166051,1994,0202
85166059,1994,0202
85166070,1994,0202
85166080,1994,0103
85166090,1994,0202
84691000,1994,0301
84701000,1994,0301
84702100,1994,0301
84702900,1994,0301
84703000,1994,0301
84704000,1994,0307
84705000,1994,0307
84709000,1994,0301
90092210,1994,0307
90091100,1994,0307
90091200,1994,0307
90092100,1994,0307
90092290,1994,0307
90093000,1994,0307
84719220,1994,0304
84719240,1994,0304
84719340,1994,0301
84719351,1994,0301
84719359,1994,0301
84719360,1994,0301
84719390,1994,0301
85311030,1994,0901
85318010,1994,0901
85318090,1994,0901
85253091,1994,0406
85253010,1994,0404
85253099,1994,0404
85171000,1994,0305
85172000,1994,0304
85173000,1994,0305
85174000,1994,0305
85271110,1994,0402
85271190,1994,0402
85271900,1994,0402
85273110,1994,0402
85273191,1994,0402
85273199,1994,0402
85273210,1994,0402
85273290,1994,0402
85273910,1994,0402
85273991,1994,0402
85273999,1994,0402
85272110,1994,0403
85272190,1994,0403
85281014,1994,0404
85281016,1994,0404
85281018,1994,0404
85281022,1994,0407
85281028,1994,0407
85281031,1994,0308
85281041,1994,0308
85281043,1994,0308
85281049,1994,0309
85281052,1994,0407
85281054,1994,0407
85281056,1994,0407
85281058,1994,0407
85281062,1994,0407
85281066,1994,0407
85281072,1994,0407
85281076,1994,0407
85281081,1994,0408
85281089,1994,0408
85282020,1994,0308
85282071,1994,0407
85282073,1994,0407
85282079,1994,0407
85282091,1994,0407
85282099,1994,0407
85191000,1994,0403
85192100,1994,0403
85192900,1994,0403
85193100,1994,0403
85193900,1994,0403
85194000,1994,0403
85199110,1994,0403
85199191,1994,0403
85199199,1994,0403
85199910,1994,0403
85199990,1994,0403
85201000,1994,0403
85202000,1994,0306
85203111,1994,0403
85203119,1994,0403
85203130,1994,0403
85203190,1994,0403
85203910,1994,0403
85203990,1994,0403
85209010,1994,0403
85209090,1994,0403
85211031,1994,0406
85211038,1994,0404
85211080,1994,0404
85219000,1994,0404
85181010,1994,0401
85181090,1994,0401
85182110,1994,0405
85182190,1994,0405
85182210,1994,0405
85182290,1994,0405
85184030,1994,0602
85184091,1994,0403
85184099,1994,0403
85185010,1994,0403
85185090,1994,0403
85279091,1994,0305
85279099,1994,0305
90181100,1994,0802
90214000,1994,0801
90151010,1994,0902
90152010,1994,0902
90153010,1994,0902
90154010,1994,0902
90158011,1994,0902
90158019,1994,0902
90303930,1994,0901
90308991,1994,0901
90251991,1994,0901
90258091,1994,0901
90258099,1994,0901
90261051,1994,0901
90261059,1994,0901
90262030,1994,0901
90268091,1994,0901
90271010,1994,0901
90278011,1994,0901
90278019,1994,0901
90241010,1994,0901
90248010,1994,0901
90313000,1994,0404
90318031,1994,0901
90318039,1994,0901
90321030,1994,0901
90072100,1994,0404
90072900,1994,0404
90081000,1994,0404
90083000,1994,0404
91081100,1994,0201
91081200,1994,0201
91081900,1994,0201
91091100,1994,0201
91091910,1994,0201
91091990,1994,0201
92071030,1994,0403
92071050,1994,0403
92071080,1994,0403
92079010,1994,0403
92079090,1994,0403
95031010,1994,0701
95031090,1994,0701
95035000,1994,0701
95041000,1994,0702
95049010,1994,0701
84031010,1995,0001
84031090,1995,0001
84151000,1995,0111
84158310,1995,0113
84158390,1995,0113
84185011,1995,0113
84186991,1995,0112
84231010,1995,0201
84231090,1995,0201
84761110,1995,1002
84761190,1995,1002
84761910,1995,1001
84761990,1995,1001
85088010,1995,0601
85088030,1995,0601
85088080,1995,0601
85088090,1995,0601
84513010,1995,0101
84513030,1995,0101
84513080,1995,0101
84502000,1995,0104
84511000,1995,0101
84512900,1995,0105
84521011,1995,0201
84521019,1995,0201
84521090,1995,0201
84211200,1995,0105
84181010,1995,0108
84181091,1995,0108
84181099,1995,0108
84182110,1995,0108
84182151,1995,0108
84182191,1995,0108
84182199,1995,0108
84182200,1995,0108
84182900,1995,0108
84182159,1995,0108
84183010,1995,0109
84183091,1995,0109
84183099,1995,0109
84184010,1995,0109
84184091,1995,0109
84184099,1995,0109
84221100,1995,0102
84501111,1995,0104
84501119,1995,0104
84501190,1995,0104
84501200,1995,0104
84501900,1995,0104
84512110,1995,0105
84512190,1995,0105
63011000,1995,0201
84146000,1995,0106
85091010,1995,0204
85091090,1995,0204
85092000,1995,0601
85093000,1995,0201
85094000,1995,0202
85098000,1995,0201
85102000,1995,0205
85163110,1995,0205
85163190,1995,0205
85163200,1995,0205
85163300,1995,0205
85164010,1995,0205
85164090,1995,0205
85167100,1995,0203
85167200,1995,0202
85167910,1995,0202
85167920,1995,0202
85167980,1995,0201
85161011,1995,0203
85161019,1995,0203
85161090,1995,0203
85162100,1995,0106
85162910,1995,0106
85162950,1995,0106
85162991,1995,0106
85162999,1995,0106
85165000,1995,0114
85166010,1995,0103
85166051,1995,0202
85166059,1995,0202
85166070,1995,0202
85166080,1995,0103
85166090,1995,0202
84691000,1995,0301
84692100,1995,0301
84692900,1995,0301
84693100,1995,0301
84693900,1995,0301
84701000,1995,0301
84702100,1995,0301
84702900,1995,0301
84703000,1995,0301
84704000,1995,0307
84705000,1995,0307
84709000,1995,0301
90092210,1995,0307
90091100,1995,0307
90091200,1995,0307
90092100,1995,0307
90092290,1995,0307
90093000,1995,0307
84431200,1995,0307
84719220,1995,0304
84719240,1995,0304
84719340,1995,0301
84719351,1995,0301
84719359,1995,0301
84719360,1995,0301
84719390,1995,0301
85392110,1995,
85392130,1995,
85392191,1995,0507
85392199,1995,0507
85393110,1995,0503
85393190,1995,0502
85393930,1995,0504
85393990,1995,0504
94052011,1995,0506
94052019,1995,0506
94052030,1995,0506
94052050,1995,0506
94052091,1995,0506
94052099,1995,0506
94051010,1995,0506
94051021,1995,0506
94051029,1995,0506
94051030,1995,0506
94051050,1995,0506
94051091,1995,0506
94051099,1995,0506
94053000,1995,0506
94054010,1995,0507
85311030,1995,0901
85318010,1995,0901
85318090,1995,0901
85253091,1995,0406
85253010,1995,0404
85253099,1995,0404
85171000,1995,0305
85172000,1995,0304
85173000,1995,0305
85174000,1995,0305
85178110,1995,0305
85178190,1995,0305
85178210,1995,0304
85178290,1995,0305
85271110,1995,0402
85271191,1995,0402
85271199,1995,0402
85271900,1995,0402
85273111,1995,0402
85273119,1995,0402
85273191,1995,0402
85273193,1995,0402
85273198,1995,0402
85273210,1995,0402
85273290,1995,0402
85273910,1995,0402
85273991,1995,0402
85273999,1995,0402
85272110,1995,0403
85272191,1995,0403
85272199,1995,0403
85281014,1995,0404
85281016,1995,0404
85281018,1995,0404
85281022,1995,0407
85281028,1995,0407
85281052,1995,0407
85281054,1995,0407
85281056,1995,0407
85281058,1995,0407
85281062,1995,0407
85281066,1995,0407
85281072,1995,0407
85281076,1995,0407
85281081,1995,0408
85281089,1995,0408
85281098,1995,0404
85282020,1995,0308
85282071,1995,0407
85282073,1995,0407
85282079,1995,0407
85282091,1995,0407
85282099,1995,0407
85191000,1995,0403
85192100,1995,0403
85192900,1995,0403
85193100,1995,0403
85193900,1995,0403
85194000,1995,0403
85199110,1995,0403
85199131,1995,0403
85199139,1995,0403
85199181,1995,0403
85199189,1995,0403
85199911,1995,0403
85199919,1995,0403
85199990,1995,0403
85201000,1995,0403
85202000,1995,0306
85203111,1995,0403
85203119,1995,0403
85203130,1995,0403
85203190,1995,0403
85203910,1995,0403
85203990,1995,0403
85209010,1995,0403
85209090,1995,0403
85211031,1995,0406
85211038,1995,0404
85211080,1995,0404
85219000,1995,0404
85181010,1995,0401
85181090,1995,0401
85182110,1995,0405
85182190,1995,0405
85182210,1995,0405
85182290,1995,0405
85184030,1995,0602
85184091,1995,0403
85184099,1995,0403
85185010,1995,0403
85185090,1995,0403
85279091,1995,0305
85279099,1995,0305
90181100,1995,0802
90214000,1995,0801
90158011,1995,0902
90158019,1995,0902
90303930,1995,0901
90304010,1995,0305
90304090,1995,0305
90308110,1995,0901
90308120,1995,0901
90308181,1995,0901
90308183,1995,0901
90308185,1995,0901
90308189,1995,0901
90308920,1995,0901
90308981,1995,0901
90308983,1995,0901
90308985,1995,0901
90308989,1995,0901
90251991,1995,0901
90258091,1995,0901
90261051,1995,0901
90261059,1995,0901
90262030,1995,0901
90268091,1995,0901
90271010,1995,0901
90278011,1995,0901
90278015,1995,0901
90278018,1995,0901
90241010,1995,0901
90248010,1995,0901
90313000,1995,0404
90318031,1995,0901
90318039,1995,0901
90321030,1995,0901
90072100,1995,0404
90072900,1995,0404
90081000,1995,0404
90083000,1995,0404
90066100,1995,0406
90084000,1995,0404
91011100,1995,0201
91011200,1995,0201
91011900,1995,0201
91019100,1995,0201
91021100,1995,0201
91021200,1995,0201
91021900,1995,0201
91029100,1995,0201
91031000,1995,0201
91081100,1995,0201
91081200,1995,0201
91081900,1995,0201
91091100,1995,0201
91091910,1995,0201
91091990,1995,0201
92071030,1995,0403
92071050,1995,0403
92071080,1995,0403
92079010,1995,0403
92079090,1995,0403
95031010,1995,0701
95031090,1995,0701
95035000,1995,0701
95041000,1995,0702
95049010,1995,0701
63011000,1996,0201
84031010,1996,0001
84031090,1996,0001
84146000,1996,0106
84151000,1996,0111
84158310,1996,0113
84158390,1996,0113
84181010,1996,0108
84181091,1996,0108
84181099,1996,0108
84182110,1996,0108
84182151,1996,0108
84182159,1996,0108
84182191,1996,0108
84182199,1996,0108
84182200,1996,0108
84182900,1996,0108
84183010,1996,0109
84183091,1996,0109
84183099,1996,0109
84184010,1996,0109
84184091,1996,0109
84184099,1996,0109
84185011,1996,0113
84185019,1996,0113
84185091,1996,0113
84186991,1996,0112
84211200,1996,0105
84221100,1996,0102
84231010,1996,0201
84231090,1996,0201
84431200,1996,0307
84501111,1996,0104
84501119,1996,0104
84501190,1996,0104
84501200,1996,0104
84501900,1996,0104
84502000,1996,0104
84511000,1996,0101
84512110,1996,0105
84512190,1996,0105
84512900,1996,0105
84513010,1996,0101
84513030,1996,0101
84513080,1996,0101
84521011,1996,0201
84521019,1996,0201
84521090,1996,0201
84691100,1996,0301
84691200,1996,0301
84692000,1996,0301
84693000,1996,0301
84701010,1996,0301
84701090,1996,0301
84702100,1996,0301
84702900,1996,0301
84703000,1996,0301
84704000,1996,0307
84705000,1996,0307
84709000,1996,0307
84711090,1996,0301
84713000,1996,0303
84714110,1996,0302
84714190,1996,0302
84714910,1996,0302
84714990,1996,0302
84715010,1996,0302
84715090,1996,0302
84716040,1996,0304
84716050,1996,0301
84716090,1996,0301
84762100,1996,1002
84762900,1996,1001
84768100,1996,1002
84768900,1996,1001
85088010,1996,0601
85088030,1996,0601
85088080,1996,0601
85088090,1996,0601
85091010,1996,0204
85091090,1996,0204
85092000,1996,0601
85093000,1996,0201
85094000,1996,0202
85098000,1996,0201
85102000,1996,0205
85103000,1996,0205
85161011,1996,0203
85161019,1996,0203
85161090,1996,0203
85162100,1996,0106
85162910,1996,0106
85162950,1996,0106
85162991,1996,0106
85162999,1996,0106
85163110,1996,0205
85163190,1996,0205
85163200,1996,0205
85163300,1996,0205
85164010,1996,0201
85164090,1996,0201
85165000,1996,0114
85166010,1996,0103
85166051,1996,0202
85166059,1996,0202
85166070,1996,0202
85166080,1996,0103
85166090,1996,0202
85167100,1996,0203
85167200,1996,0202
85167910,1996,0202
85167920,1996,0202
85167980,1996,0201
85171100,1996,0305
85171910,1996,0305
85171990,1996,0305
85172100,1996,0304
85172200,1996,0304
85173000,1996,0305
85175010,1996,0305
85175090,1996,0305
85178010,1996,0305
85178090,1996,0305
85181010,1996,0401
85181090,1996,0401
85182110,1996,0405
85182190,1996,0405
85182210,1996,0405
85182290,1996,0405
85184030,1996,0602
85184091,1996,0403
85184099,1996,0403
85185010,1996,0403
85185090,1996,0403
85191000,1996,0403
85192100,1996,0403
85192900,1996,0403
85193100,1996,0403
85193900,1996,0403
85194000,1996,0403
85199200,1996,0403
85199331,1996,0403
85199339,1996,0403
85199381,1996,0403
85199389,1996,0403
85199912,1996,0403
85199918,1996,0403
85199990,1996,0403
85201000,1996,0403
85202000,1996,0306
85203211,1996,0403
85203219,1996,0403
85203230,1996,0403
85203250,1996,0403
85203291,1996,0403
85203299,1996,0403
85203311,1996,0403
85203319,1996,0403
85203330,1996,0403
85203390,1996,0403
85203910,1996,0403
85203990,1996,0403
85209010,1996,0403
85209090,1996,0403
85211030,1996,0404
85211080,1996,0404
85219000,1996,0404
85252010,1996,0306
85252091,1996,0306
85252099,1996,0306
85253010,1996,0404
85253090,1996,0404
85254010,1996,0406
85254091,1996,0406
85254099,1996,0406
85271210,1996,0402
85271290,1996,0402
85271310,1996,0402
85271391,1996,0402
85271399,1996,0402
85271900,1996,0402
85272120,1996,0403
85272152,1996,0403
85272159,1996,0403
85272170,1996,0403
85272192,1996,0403
85272198,1996,0403
85273111,1996,0402
85273119,1996,0402
85273191,1996,0402
85273193,1996,0402
85273198,1996,0402
85273210,1996,0402
85273290,1996,0402
85273910,1996,0402
85273991,1996,0402
85273999,1996,0402
85279099,1996,0305
85281214,1996,0404
85281216,1996,0404
85281218,1996,0404
85281222,1996,0407
85281228,1996,0407
85281252,1996,0407
85281254,1996,0407
85281256,1996,0407
85281258,1996,0407
85281262,1996,0407
85281266,1996,0407
85281272,1996,0407
85281276,1996,0407
85281281,1996,0408
85281289,1996,0408
85281298,1996,0404
85281300,1996,0407
85282114,1996,0308
85282116,1996,0308
85282118,1996,0308
85282190,1996,0309
85282200,1996,0308
85283010,1996,0404
85283090,1996,0404
85311030,1996,0901
85318010,1996,0901
85318090,1996,0901
85393110,1996,0503
85393190,1996,0502
85393210,1996,0504
85393250,1996,0504
85393290,1996,0504
85393900,1996,0504
85434000,1996,0901
90066100,1996,0406
90072000,1996,0404
90081000,1996,0404
90083000,1996,0404
90084000,1996,0404
90091100,1996,0307
90091200,1996,0307
90092100,1996,0307
90092210,1996,0307
90092290,1996,0307
90093000,1996,0307
90158011,1996,0902
90158019,1996,0902
90181100,1996,0802
90214000,1996,0801
90241010,1996,0901
90248010,1996,0901
90251991,1996,0901
90258091,1996,0901
90261051,1996,0901
90261059,1996,0901
90262030,1996,0901
90268091,1996,0901
90271010,1996,0901
90278011,1996,0901
90278015,1996,0901
90278018,1996,0901
90303930,1996,0901
90304010,1996,0305
90304090,1996,0305
90308992,1996,0901
90313000,1996,0404
90318031,1996,0901
90318039,1996,0901
90321030,1996,0901
91019100,1996,0201
91021100,1996,0201
91021200,1996,0201
91021900,1996,0201
91029100,1996,0201
91031000,1996,0201
91039000,1996,0201
91051100,1996,0201
91052100,1996,0201
91081100,1996,0201
91081200,1996,0201
91081900,1996,0201
91091100,1996,0201
91091910,1996,0201
91091990,1996,0201
92071030,1996,0403
92071050,1996,0403
92071080,1996,0403
92079010,1996,0403
92079090,1996,0403
94051010,1996,0506
94051021,1996,0506
94051029,1996,0506
94051030,1996,0506
94051050,1996,0506
94051091,1996,0506
94051099,1996,0506
94052011,1996,0506
94052019,1996,0506
94052030,1996,0506
94052050,1996,0506
94052091,1996,0506
94052099,1996,0506
94053000,1996,0506
94054010,1996,0507
95031010,1996,0701
95031090,1996,0701
95035000,1996,0701
95041000,1996,0702
95049010,1996,0701
63011000,1997,0201
84031010,1997,0001
84031090,1997,0001
84146000,1997,0106
84151000,1997,0111
84158310,1997,0113
84158390,1997,0113
84181010,1997,0108
84181091,1997,0108
84181099,1997,0108
84182110,1997,0108
84182151,1997,0108
84182159,1997,0108
84182191,1997,0108
84182199,1997,0108
84182200,1997,0108
84182900,1997,0108
84183010,1997,0109
84183091,1997,0109
84183099,1997,0109
84184010,1997,0109
84184091,1997,0109
84184099,1997,0109
84185011,1997,0113
84185091,1997,0113
84186991,1997,0112
84211200,1997,0105
84221100,1997,0102
84231010,1997,0201
84231090,1997,0201
84431200,1997,0307
84501111,1997,0104
84501119,1997,0104
84501190,1997,0104
84501200,1997,0104
84501900,1997,0104
84502000,1997,0104
84511000,1997,0101
84512110,1997,0105
84512190,1997,0105
84512900,1997,0105
84513010,1997,0101
84513030,1997,0101
84513080,1997,0101
84521011,1997,0201
84521019,1997,0201
84521090,1997,0201
84691100,1997,0301
84691200,1997,0301
84692000,1997,0301
84693000,1997,0301
84701010,1997,0301
84701090,1997,0301
84702100,1997,0301
84702900,1997,0301
84703000,1997,0301
84704000,1997,0307
84705000,1997,0307
84709000,1997,0307
84711090,1997,0301
84713000,1997,0303
84714110,1997,0302
84714190,1997,0302
84714910,1997,0302
84714990,1997,0302
84715010,1997,0302
84715090,1997,0302
84716040,1997,0304
84716050,1997,0301
84716090,1997,0301
84762100,1997,1002
84762900,1997,1001
84768100,1997,1002
84768900,1997,1001
85088010,1997,0601
85088030,1997,0601
85088080,1997,0601
85088090,1997,0601
85091010,1997,0204
85091090,1997,0204
85092000,1997,0601
85093000,1997,0201
85094000,1997,0202
85098000,1997,0201
85102000,1997,0205
85103000,1997,0205
85161011,1997,0203
85161019,1997,0203
85161091,1997,0203
85161099,1997,0203
85162100,1997,0106
85162910,1997,0106
85162950,1997,0106
85162991,1997,0106
85162999,1997,0106
85163110,1997,0205
85163190,1997,0205
85163200,1997,0205
85163300,1997,0205
85164010,1997,0201
85164090,1997,0201
85165000,1997,0114
85166010,1997,0103
85166051,1997,0202
85166059,1997,0202
85166070,1997,0202
85166080,1997,0103
85166090,1997,0202
85167100,1997,0203
85167200,1997,0202
85167910,1997,0202
85167920,1997,0202
85167980,1997,0201
85171100,1997,0305
85171910,1997,0305
85171990,1997,0305
85172100,1997,0304
85172200,1997,0304
85173000,1997,0305
85175010,1997,0305
85175090,1997,0305
85178010,1997,0305
85178090,1997,0305
85181010,1997,0401
85181090,1997,0401
85182110,1997,0405
85182190,1997,0405
85182210,1997,0405
85182290,1997,0405
85184030,1997,0602
85184091,1997,0403
85184099,1997,0403
85185010,1997,0403
85185090,1997,0403
85191000,1997,0403
85192100,1997,0403
85192900,1997,0403
85193100,1997,0403
85193900,1997,0403
85194000,1997,0403
85199200,1997,0403
85199331,1997,0403
85199339,1997,0403
85199381,1997,0403
85199389,1997,0403
85199912,1997,0403
85199918,1997,0403
85199990,1997,0403
85201000,1997,0403
85202000,1997,0306
85203211,1997,0403
85203219,1997,0403
85203230,1997,0403
85203250,1997,0403
85203291,1997,0403
85203299,1997,0403
85203311,1997,0403
85203319,1997,0403
85203330,1997,0403
85203390,1997,0403
85203910,1997,0403
85203990,1997,0403
85209010,1997,0403
85209090,1997,0403
85211030,1997,0404
85211080,1997,0404
85219000,1997,0404
85252010,1997,0306
85252091,1997,0306
85252099,1997,0306
85253010,1997,0404
85253090,1997,0404
85254010,1997,0406
85254091,1997,0406
85254099,1997,0406
85271210,1997,0402
85271290,1997,0402
85271310,1997,0402
85271391,1997,0402
85271399,1997,0402
85271900,1997,0402
85272120,1997,0403
85272152,1997,0403
85272159,1997,0403
85272170,1997,0403
85272192,1997,0403
85272198,1997,0403
85273111,1997,0402
85273119,1997,0402
85273191,1997,0402
85273193,1997,0402
85273198,1997,0402
85273210,1997,0402
85273290,1997,0402
85273910,1997,0402
85273991,1997,0402
85273999,1997,0402
85279091,1997,0305
85279099,1997,0305
85281214,1997,0404
85281216,1997,0404
85281218,1997,0404
85281222,1997,0407
85281228,1997,0407
85281252,1997,0407
85281254,1997,0407
85281256,1997,0407
85281258,1997,0407
85281262,1997,0407
85281266,1997,0407
85281272,1997,0407
85281276,1997,0407
85281281,1997,0408
85281289,1997,0408
85281298,1997,0404
85281300,1997,0407
85282114,1997,0308
85282116,1997,0308
85282118,1997,0308
85282190,1997,0309
85282200,1997,0308
85283010,1997,0404
85283090,1997,0404
85311030,1997,0901
85318010,1997,0901
85318090,1997,0901
85393110,1997,0503
85393190,1997,0502
85393210,1997,0504
85393250,1997,0504
85393290,1997,0504
