PCC,UNU_Key,Year
28303140,1207,2018
28303210,1207,2008
28303210,1207,2009
28303210,1207,2010
28303210,1207,2011
28303210,1207,2012
28303210,1207,2013
28303210,1207,2014
28303210,1207,2015
28303210,1207,2016
28303210,1207,2017
28303210,1207,2018
28303220,1207,2008
28303220,1207,2009
28303220,1207,2010
28303220,1207,2011
28303220,1207,2012
28303220,1207,2013
28303220,1207,2014
28303220,1207,2015
28303220,1207,2016
28303220,1207,2017
28303220,1207,2018
28303230,1207,2008
28303230,1207,2009
28303230,1207,2010
28303230,1207,2011
28303230,1207,2012
28303230,1207,2013
28303230,1207,2014
28303230,1207,2015
28303230,1207,2016
28303230,1207,2017
28303230,1207,2018
28303250,1207,2008
28303250,1207,2009
28303250,1207,2010
28303250,1207,2011
28303250,1207,2012
28303250,1207,2013
28303250,1207,2014
28303250,1207,2015
28303250,1207,2016
28303250,1207,2017
28303250,1207,2018
28303270,1207,2008
28303270,1207,2009
28303270,1207,2010
28303270,1207,2011
28303270,1207,2012
28303270,1207,2013
28303270,1207,2014
28303270,1207,2015
28303270,1207,2016
28303270,1207,2017
28303270,1207,2018
28303300,1207,2017
28303300,1207,2018
28303430,1207,2008
28303430,1207,2009
28303430,1207,2010
28303430,1207,2011
28303430,1207,2012
28303430,1207,2013
28303430,1207,2014
28303430,1207,2015
28303430,1207,2016
28303430,1207,2017
28303430,1207,2018
28303450,1207,2008
28303450,1207,2009
28303450,1207,2010
28303450,1207,2011
28303450,1207,2012
28303450,1207,2013
28303450,1207,2014
28303450,1207,2015
28303450,1207,2016
28303450,1207,2017
28303450,1207,2018
28303900,1207,2008
28303900,1207,2009
28303900,1207,2010
28303900,1207,2011
28303900,1207,2012
28303900,1207,2013
28303900,1207,2014
28303900,1207,2015
28303900,1207,2016
28303900,1207,2017
28303900,1207,2018
28304010,1207,2008
28304010,1207,2009
28304010,1207,2010
28304010,1207,2011
28304010,1207,2012
28304010,1207,2013
28304010,1207,2014
28304010,1207,2015
28304010,1207,2016
28304010,1207,2017
28304010,1207,2018
28304030,1207,2008
28304030,1207,2009
28304030,1207,2010
28304030,1207,2011
28304030,1207,2012
28304030,1207,2013
28304030,1207,2014
28304030,1207,2015
28304030,1207,2016
28304030,1207,2017
28304030,1207,2018
28304050,1207,2008
28304050,1207,2009
28304050,1207,2010
28304050,1207,2011
28304050,1207,2012
28304050,1207,2013
28304050,1207,2014
28304050,1207,2015
28304050,1207,2016
28304050,1207,2017
28304050,1207,2018
28304070,1207,2008
28304070,1207,2009
28304070,1207,2010
28304070,1207,2011
28304070,1207,2012
28304070,1207,2013
28304070,1207,2014
28304070,1207,2015
28304070,1207,2016
28304070,1207,2017
28304070,1207,2018
28305130,1207,2008
28305130,1207,2009
28305130,1207,2010
28305130,1207,2011
28305130,1207,2012
28305130,1207,2013
28305130,1207,2014
28305130,1207,2015
28305130,1207,2016
28305130,1207,2017
28305130,1207,2018
28305150,1207,2010
28305150,1207,2011
28305150,1207,2012
28305150,1207,2013
28305150,1207,2014
28305150,1207,2015
28305150,1207,2016
28305150,1207,2017
28305150,1207,2018
28305170,1207,2008
28305170,1207,2009
28305170,1207,2010
28305170,1207,2011
28305170,1207,2012
28305170,1207,2013
28305170,1207,2014
28305170,1207,2015
28305170,1207,2016
28305170,1207,2017
28305170,1207,2018
28305200,1207,2008
28305200,1207,2009
28305200,1207,2010
28305200,1207,2011
28305200,1207,2012
28305200,1207,2013
28305200,1207,2014
28305200,1207,2015
28305200,1207,2016
28305200,1207,2017
28305200,1207,2018
28305340,1207,2010
28305340,1207,2011
28305340,1207,2012
28305340,1207,2013
28305340,1207,2014
28305340,1207,2015
28305340,1207,2016
28305340,1207,2017
28305340,1207,2018
28305420,1207,2008
28305420,1207,2009
28305420,1207,2010
28305420,1207,2011
28305420,1207,2012
28305420,1207,2013
28305420,1207,2014
28305420,1207,2015
28305420,1207,2016
28305420,1207,2017
28305420,1207,2018
28305450,1207,2008
28305450,1207,2009
28305450,1207,2010
28305450,1207,2011
28305450,1207,2012
28305450,1207,2013
28305450,1207,2014
28305450,1207,2015
28305450,1207,2016
28305450,1207,2017
28305450,1207,2018
28305480,1207,2008
28305480,1207,2009
28305480,1207,2010
28305480,1207,2011
28305480,1207,2012
28305480,1207,2013
28305480,1207,2014
28305480,1207,2015
28305480,1207,2016
28305480,1207,2017
28305480,1207,2018
28305915,1207,2008
28305915,1207,2009
28305915,1207,2010
28305915,1207,2011
28305915,1207,2012
28305915,1207,2013
28305915,1207,2014
28305915,1207,2015
28305915,1207,2016
28305915,1207,2017
28305915,1207,2018
28305930,1207,2008
28305930,1207,2009
28305930,1207,2010
28305930,1207,2011
28305930,1207,2012
28305930,1207,2013
28305930,1207,2014
28305930,1207,2015
28305930,1207,2016
28305930,1207,2017
28305930,1207,2018
28305945,1207,2008
28305945,1207,2009
28305945,1207,2010
28305945,1207,2011
28305945,1207,2012
28305945,1207,2013
28305945,1207,2014
28305945,1207,2015
28305945,1207,2016
28305945,1207,2017
28305945,1207,2018
28305960,1207,2008
28305960,1207,2009
28305960,1207,2010
28305960,1207,2011
28305960,1207,2012
28305960,1207,2013
28305960,1207,2014
28305960,1207,2015
28305960,1207,2016
28305960,1207,2017
28305960,1207,2018
28305970,1207,2009
28305970,1207,2010
28305970,1207,2011
28305970,1207,2012
28305970,1207,2013
28305970,1207,2014
28305970,1207,2015
28305970,1207,2016
28305970,1207,2017
28305970,1207,2018
283099Z0,1207,2017
283099Z0,1207,2018
28992020,1206,2008
28992020,1206,2009
28992020,1206,2010
28992020,1206,2011
28992020,1206,2012
28992020,1206,2013
28992020,1206,2014
28992020,1206,2015
28992020,1206,2016
28992020,1206,2017
28992020,1206,2018
28992040,1206,2008
28992040,1206,2009
28992040,1206,2010
28992040,1206,2011
28992040,1206,2012
28992040,1206,2013
28992040,1206,2014
28992040,1206,2015
28992040,1206,2016
28992040,1206,2017
28992040,1206,2018
28992060,1206,2008
28992060,1206,2009
28992060,1206,2010
28992060,1206,2011
28992060,1206,2012
28992060,1206,2013
28992060,1206,2014
28992060,1206,2015
28992060,1206,2016
28992060,1206,2017
28992060,1206,2018
28993935,1206,2008
28993935,1206,2009
28993935,1206,2010
28993935,1206,2011
28993935,1206,2012
28993935,1206,2013
28993935,1206,2014
28993935,1206,2015
28993935,1206,2016
28993935,1206,2017
28993935,1206,2018
28993945,1206,2008
28993945,1206,2009
28993945,1206,2010
28993945,1206,2011
28993945,1206,2012
28993945,1206,2013
28993945,1206,2014
28993945,1206,2015
28993945,1206,2016
28993945,1206,2017
28993945,1206,2018
28921233,1207,2008
28921233,1207,2009
28921233,1207,2010
28921233,1207,2011
28921233,1207,2012
28921233,1207,2013
28921233,1207,2014
28921233,1207,2015
28921233,1207,2016
28921233,1207,2017
28921233,1207,2018
28921235,1207,2008
28921235,1207,2009
28921235,1207,2010
28921235,1207,2011
28921235,1207,2012
28921235,1207,2013
28921235,1207,2014
28921235,1207,2015
28921235,1207,2016
28921235,1207,2017
28921235,1207,2018
28921253,1207,2008
28921253,1207,2009
28921253,1207,2010
28921253,1207,2011
28921253,1207,2012
28921253,1207,2013
28921253,1207,2014
28921253,1207,2015
28921253,1207,2016
28921253,1207,2017
28921253,1207,2018
28921255,1207,2008
28921255,1207,2009
28921255,1207,2010
28921255,1207,2011
28921255,1207,2012
28921255,1207,2013
28921255,1207,2014
28921255,1207,2015
28921255,1207,2016
28921255,1207,2017
28921255,1207,2018
28922130,1207,2008
28922130,1207,2009
28922130,1207,2010
28922130,1207,2011
28922130,1207,2012
28922130,1207,2013
28922130,1207,2014
28922130,1207,2015
28922130,1207,2016
28922130,1207,2017
28922130,1207,2018
28922150,1207,2008
28922150,1207,2009
28922150,1207,2010
28922150,1207,2011
28922150,1207,2012
28922150,1207,2013
28922150,1207,2014
28922150,1207,2015
28922150,1207,2016
28922150,1207,2017
28922150,1207,2018
28922210,1207,2016
28922210,1207,2017
28922210,1207,2018
28922310,1207,2016
28922310,1207,2017
28922310,1207,2018
28922430,1207,2016
28922430,1207,2017
28922430,1207,2018
28922450,1207,2016
28922450,1207,2017
28922450,1207,2018
28922500,1207,2016
28922500,1207,2017
28922500,1207,2018
28922630,1207,2016
28922630,1207,2017
28922630,1207,2018
28922650,1207,2016
28922650,1207,2017
28922650,1207,2018
28922700,1207,2016
28922700,1207,2017
28922700,1207,2018
28922810,1207,2016
28922810,1207,2017
28922810,1207,2018
28923010,1207,2008
28923010,1207,2009
28923010,1207,2010
28923010,1207,2011
28923010,1207,2012
28923010,1207,2013
28923010,1207,2014
28923010,1207,2015
28923010,1207,2016
28923010,1207,2017
28923010,1207,2018
28923030,1207,2008
28923030,1207,2009
28923030,1207,2010
28923030,1207,2011
28923030,1207,2012
28923030,1207,2013
28923030,1207,2014
28923030,1207,2015
28923030,1207,2016
28923030,1207,2017
28923030,1207,2018
28923050,1207,2008
28923050,1207,2009
28923050,1207,2010
28923050,1207,2011
28923050,1207,2012
28923050,1207,2013
28923050,1207,2014
28923050,1207,2015
28923050,1207,2016
28923050,1207,2017
28923050,1207,2018
28923070,1207,2008
28923070,1207,2009
28923070,1207,2010
28923070,1207,2011
28923070,1207,2012
28923070,1207,2013
28923070,1207,2014
28923070,1207,2015
28923070,1207,2016
28923070,1207,2017
28923070,1207,2018
28923090,1207,2008
28923090,1207,2009
28923090,1207,2010
28923090,1207,2011
28923090,1207,2012
28923090,1207,2013
28923090,1207,2014
28923090,1207,2015
28923090,1207,2016
28923090,1207,2017
28923090,1207,2018
28925000,1207,2008
28925000,1207,2009
28925000,1207,2010
28925000,1207,2011
28925000,1207,2012
28925000,1207,2013
28925000,1207,2014
28925000,1207,2015
28925000,1207,2016
28925000,1207,2017
28925000,1207,2018
29102100,1101,2008
29102100,1101,2009
29102100,1101,2010
29102100,1101,2011
29102100,1101,2012
29102100,1101,2013
29102100,1101,2014
29102100,1101,2015
29102100,1101,2016
29102100,1101,2017
29102100,1101,2018
29102230,1101,2008
29102230,1101,2009
29102230,1101,2010
29102230,1101,2011
29102230,1101,2012
29102230,1101,2013
29102230,1101,2014
29102230,1101,2015
29102230,1101,2016
29102230,1101,2017
29102230,1101,2018
29102250,1107,2008
29102250,1107,2009
29102250,1107,2010
29102250,1107,2011
29102250,1107,2012
29102250,1107,2013
29102250,1107,2014
29102250,1107,2015
29102250,1107,2016
29102250,1107,2017
29102250,1107,2018
29102310,1101,2008
29102310,1101,2009
29102310,1101,2010
29102310,1101,2011
29102310,1101,2012
29102310,1101,2013
29102310,1101,2014
29102310,1101,2015
29102310,1101,2016
29102310,1101,2017
29102310,1101,2018
29102330,1101,2008
29102330,1101,2009
29102330,1101,2010
29102330,1101,2011
29102330,1101,2012
29102330,1101,2013
29102330,1101,2014
29102330,1101,2015
29102330,1101,2016
29102330,1101,2017
29102330,1101,2018
29102340,1101,2008
29102340,1101,2009
29102340,1101,2010
29102340,1101,2011
29102340,1101,2012
29102340,1101,2013
29102340,1101,2014
29102340,1101,2015
29102340,1101,2016
29102340,1101,2017
29102340,1101,2018
29102353,1107,2008
29102353,1107,2009
29102353,1107,2010
29102353,1107,2011
29102353,1107,2012
29102353,1107,2013
29102353,1107,2014
29102353,1107,2015
29102353,1107,2016
29102353,1107,2017
29102353,1107,2018
29102355,1107,2008
29102355,1107,2009
29102355,1107,2010
29102355,1107,2011
29102355,1107,2012
29102355,1107,2013
29102355,1107,2014
29102355,1107,2015
29102355,1107,2016
29102355,1107,2017
29102355,1107,2018
29102410,1103,2017
29102410,1103,2018
29102430,1102b,2017
29102430,1102b,2018
29102450,1102a,2017
29102450,1102a,2018
29102490,1101,2017
29102490,1101,2018
29103000,1106,2008
29103000,1106,2009
29103000,1106,2010
29103000,1106,2011
29103000,1106,2012
29103000,1106,2013
29103000,1106,2014
29103000,1106,2015
29103000,1106,2016
29103000,1106,2017
29103000,1106,2018
29104110,1105,2008
29104110,1105,2009
29104110,1105,2010
29104110,1105,2011
29104110,1105,2012
29104110,1105,2013
29104110,1105,2014
29104110,1105,2015
29104110,1105,2016
29104110,1105,2017
29104110,1105,2018
29104130,1105,2008
29104130,1105,2009
29104130,1105,2010
29104130,1105,2011
29104130,1105,2012
29104130,1105,2013
29104130,1105,2014
29104130,1105,2015
29104130,1105,2016
29104130,1105,2017
29104130,1105,2018
29104140,1105,2008
29104140,1105,2009
29104140,1105,2010
29104140,1105,2011
29104140,1105,2012
29104140,1105,2013
29104140,1105,2014
29104140,1105,2015
29104140,1105,2016
29104140,1105,2017
29104140,1105,2018
29104200,1105,2008
29104200,1105,2009
29104200,1105,2010
29104200,1105,2011
29104200,1105,2012
29104200,1105,2013
29104200,1105,2014
29104200,1105,2015
29104200,1105,2016
29104200,1105,2017
29104200,1105,2018
29104300,1105,2008
29104300,1105,2009
29104300,1105,2010
29104300,1105,2011
29104300,1105,2012
29104300,1105,2013
29104300,1105,2014
29104300,1105,2015
29104300,1105,2016
29104300,1105,2017
29104300,1105,2018
29104400,1105,2008
29104400,1105,2009
29104400,1105,2010
29104400,1105,2011
29104400,1105,2012
29104400,1105,2013
29104400,1105,2014
29104400,1105,2015
29104400,1105,2016
29104400,1105,2017
29104400,1105,2018
29105100,1105,2008
29105100,1105,2009
29105100,1105,2010
29105100,1105,2011
29105100,1105,2012
29105100,1105,2013
29105100,1105,2014
29105100,1105,2015
29105100,1105,2016
29105100,1105,2017
29105100,1105,2018
29105930,1105,2008
29105930,1105,2009
29105930,1105,2010
29105930,1105,2011
29105930,1105,2012
29105930,1105,2013
29105930,1105,2014
29105930,1105,2015
29105930,1105,2016
29105930,1105,2017
29105930,1105,2018
29105950,1105,2008
29105950,1105,2009
29105950,1105,2010
29105950,1105,2011
29105950,1105,2012
29105950,1105,2013
29105950,1105,2014
29105950,1105,2015
29105950,1105,2016
29105950,1105,2017
29105950,1105,2018
29105990,1104,2008
29105990,1104,2009
29105990,1104,2010
29105990,1104,2011
29105990,1104,2012
29105990,1104,2013
29105990,1104,2014
29105990,1104,2015
29105990,1104,2016
29105990,1104,2017
29105990,1104,2018
35411300,1108,1993
35411300,1108,1994
35411300,1108,1995
35411300,1108,1996
35411300,1108,1997
35411300,1108,1998
35411300,1108,1999
35411300,1108,2000
35411300,1108,2001
35411300,1108,2002
35411300,1108,2003
35411300,1108,2004
35411300,1108,2005
35411300,1108,2006
35411300,1108,2007
30911300,1108,2008
30911300,1108,2009
30911300,1108,2010
30911300,1108,2011
30911300,1108,2012
30911300,1108,2013
30911300,1108,2014
30911300,1108,2015
30911300,1108,2016
30911300,1108,2017
30911300,1108,2018
29711530,0201b,1993
29711530,0201b,1994
29711530,0201b,1995
29711530,0201b,1996
29711530,0201b,1997
29711530,0201b,1998
29711530,0201b,1999
29711530,0201b,2000
29711530,0201b,2001
29711530,0201b,2002
29711530,0201b,2003
29711530,0201b,2004
29711530,0201b,2005
29711530,0201b,2006
29711530,0201b,2007
27511530,0201b,2008
27511530,0201b,2009
27511530,0201b,2010
27511530,0201b,2011
27511530,0201b,2012
27511530,0201b,2013
27511530,0201b,2014
27511530,0201b,2015
27511530,0201b,2016
27511530,0201b,2017
27511530,0201b,2018
29232030,0201b,1993
29232050,0201b,1993
29232070,0201b,1993
29232030,0201b,1994
29232050,0201b,1994
29232070,0201b,1994
29232030,0201b,1995
29232050,0201b,1995
29232070,0201b,1995
29232030,0201b,1996
29232050,0201b,1996
29232070,0201b,1996
29232030,0201b,1997
29232050,0201b,1997
29232070,0201b,1997
29232030,0201b,1998
29232050,0201b,1998
29232070,0201b,1998
29232030,0201b,1999
29232050,0201b,1999
29232070,0201b,1999
29232030,0201b,2000
29232050,0201b,2000
29232070,0201b,2000
29232030,0201b,2001
29232050,0201b,2001
29232070,0201b,2001
29232030,0201b,2002
29232050,0201b,2002
29232070,0201b,2002
29232030,0201b,2003
29232050,0201b,2003
29232070,0201b,2003
29232030,0201b,2004
29232050,0201b,2004
29232070,0201b,2004
29232030,0201b,2005
29232050,0201b,2005
29232070,0201b,2005
29232030,0201b,2006
29232050,0201b,2006
29232070,0201b,2006
29232030,0201b,2007
29232050,0201b,2007
29232070,0201b,2007
28252030,0201b,2008
28252050,0201b,2008
28252070,0201b,2008
28252030,0201b,2009
28252050,0201b,2009
28252070,0201b,2009
28252030,0201b,2010
28252050,0201b,2010
28252070,0201b,2010
28252030,0201b,2011
28252050,0201b,2011
28252070,0201b,2011
28252030,0201b,2012
28252050,0201b,2012
28252070,0201b,2012
28252030,0201b,2013
28252050,0201b,2013
28252070,0201b,2013
28252030,0201b,2014
28252050,0201b,2014
28252070,0201b,2014
28252030,0201b,2015
28252050,0201b,2015
28252070,0201b,2015
28252030,0201b,2016
28252050,0201b,2016
28252070,0201b,2016
28252010,0201b,2017
28252030,0201b,2017
28252050,0201b,2017
28252070,0201b,2017
28252010,0201b,2018
28252030,0201b,2018
28252050,0201b,2018
28252070,0201b,2018
29712230,0205b,1993
29712230,0205b,1994
29712230,0205b,1995
29712230,0205b,1996
29712230,0205b,1997
29712230,0205b,1998
29712230,0205b,1999
29712230,0205b,2000
29712230,0205b,2001
29712230,0205b,2002
29712230,0205b,2003
29712230,0205b,2004
29712230,0205b,2005
29712230,0205b,2006
29712230,0205b,2007
27512200,0205b,2008
27512200,0205b,2009
27512200,0205b,2010
27512200,0205b,2011
27512200,0205b,2012
27512200,0205b,2013
27512200,0205b,2014
27512200,0205b,2015
27512200,0205b,2016
27512200,0205b,2017
27512200,0205b,2018
30021800,0301b,1996
30021800,0301b,1997
30021800,0301b,1998
30021800,0301b,1999
30021800,0301b,2000
30021800,0301b,2001
30021800,0301b,2002
30021800,0301b,2003
30021800,0301b,2004
30021800,0301b,2005
30021800,0301b,2006
30021800,0301b,2007
269900Z0,0301b,2008
269900Z0,0301b,2009
269900Z0,0301b,2010
269900Z0,0301b,2011
269900Z0,0301b,2012
269900Z0,0301b,2013
269900Z0,0301b,2014
269900Z0,0301b,2015
26122000,0301b,2016
26203000,0301b,2016
269900Z0,0301b,2016
26122000,0301b,2017
26203000,0301b,2017
269900Z0,0301b,2017
26122000,0301b,2018
26203000,0301b,2018
269900Z0,0301b,2018
30021730,0301b,1996
30021755,0301b,1996
30021757,0301b,1996
30021770,0301b,1996
30021790,0301b,1996
30021730,0301b,1997
30021755,0301b,1997
30021757,0301b,1997
30021770,0301b,1997
30021790,0301b,1997
30021730,0301b,1998
30021755,0301b,1998
30021757,0301b,1998
30021770,0301b,1998
30021790,0301b,1998
30021730,0301b,1999
30021755,0301b,1999
30021757,0301b,1999
30021770,0301b,1999
30021790,0301b,1999
30021730,0301b,2000
30021755,0301b,2000
30021757,0301b,2000
30021770,0301b,2000
30021790,0301b,2000
30021730,0301b,2001
30021755,0301b,2001
30021757,0301b,2001
30021770,0301b,2001
30021790,0301b,2001
30021730,0301b,2002
30021755,0301b,2002
30021757,0301b,2002
30021770,0301b,2002
30021790,0301b,2002
30021730,0301b,2003
30021755,0301b,2003
30021757,0301b,2003
30021770,0301b,2003
30021790,0301b,2003
30021730,0301b,2004
30021755,0301b,2004
30021757,0301b,2004
30021770,0301b,2004
30021790,0301b,2004
30021730,0301b,2005
30021755,0301b,2005
30021757,0301b,2005
30021770,0301b,2005
30021790,0301b,2005
30021730,0301b,2006
30021755,0301b,2006
30021757,0301b,2006
30021770,0301b,2006
30021790,0301b,2006
30021730,0301b,2007
30021755,0301b,2007
30021757,0301b,2007
30021770,0301b,2007
30021790,0301b,2007
26202100,0301b,2008
26202100,0301b,2009
26202100,0301b,2010
26202100,0301b,2011
26202100,0301b,2012
26202100,0301b,2013
26202100,0301b,2014
26202100,0301b,2015
26202100,0301b,2016
26202100,0301b,2017
26202100,0301b,2018
32304270,0401b,1993
32304270,0401b,1994
32304270,0401b,1995
32304270,0401b,1996
32304270,0401b,1997
32304270,0401b,1998
32304270,0401b,1999
32304270,0401b,2000
32304270,0401b,2001
32304270,0401b,2002
32304270,0401b,2003
32304270,0401b,2004
32304270,0401b,2005
32304270,0401b,2006
32304270,0401b,2007
26404270,0401b,2008
26404270,0401b,2009
26404270,0401b,2010
26404270,0401b,2011
26404270,0401b,2012
26404270,0401b,2013
26404270,0401b,2014
26404270,0401b,2015
26404270,0401b,2016
26404270,0401b,2017
26404270,0401b,2018
32303370,0404b,1993
32303370,0404b,1994
32303370,0404b,1995
32303370,0404b,1996
32303370,0404b,1997
32303370,0404b,1998
32303370,0404b,1999
32303370,0404b,2000
32303370,0404b,2001
32303370,0404b,2002
32303370,0404b,2003
32303370,0404b,2004
32303370,0404b,2005
32303370,0404b,2006
32303370,0404b,2007
26403300,0404b,2008
26403300,0404b,2009
26403300,0404b,2010
26403300,0404b,2011
26403300,0404b,2012
26403300,0404b,2013
26403300,0404b,2014
26403300,0404b,2015
26403300,0404b,2016
26403300,0404b,2017
26403300,0404b,2018
33101230,0802b,1996
33101230,0802b,1997
33101230,0802b,1998
33101230,0802b,1999
33101230,0802b,2000
33101230,0802b,2001
33101230,0802b,2002
33101230,0802b,2003
33101230,0802b,2004
33101230,0802b,2005
33101230,0802b,2006
33101230,0802b,2007
26601280,0802b,2008
26601280,0802b,2009
26601280,0802b,2010
26601280,0802b,2011
26601280,0802b,2012
26601280,0802b,2013
26601280,0802b,2014
26601280,0802b,2015
26601280,0802b,2016
26601280,0802b,2017
26601280,0802b,2018
34105300,1104,1993
34105300,1104,1994
34105300,1104,1995
34105300,1104,1996
34105300,1104,1997
34105300,1104,1998
34105300,1104,1999
34105300,1104,2000
34105300,1104,2001
34105300,1104,2002
34105300,1104,2003
34105300,1104,2004
34105300,1104,2005
34105300,1104,2006
34105300,1104,2007
29105200,1104,2008
29105200,1104,2009
29105200,1104,2010
29105200,1104,2011
29105200,1104,2012
29105200,1104,2013
29105200,1104,2014
29105200,1104,2015
29105200,1104,2016
29105200,1104,2017
29105200,1104,2018
24664660,1301,1993
24664660,1301,1994
24664660,1301,1995
24664660,1301,1996
24664660,1301,1997
24664660,1301,1998
24664660,1301,1999
24664660,1301,2000
24664660,1301,2001
24664660,1301,2002
24664660,1301,2003
24664660,1301,2004
24664660,1301,2005
24664660,1301,2006
24664660,1301,2007
20595660,1301,2008
20595660,1301,2009
20595660,1301,2010
20595660,1301,2011
20595660,1301,2012
20595660,1301,2013
20595660,1301,2014
20595660,1301,2015
20595660,1301,2016
20595660,1301,2017
20595660,1301,2018
27202300,1302,2012
27202300,1302,2013
27202300,1302,2014
27202300,1302,2015
27202300,1302,2016
27202300,1302,2017
27202300,1302,2018
29221630,1203,1993
29221650,1203,1993
29221630,1203,1994
29221650,1203,1994
29221630,1203,1995
29221650,1203,1995
29221630,1203,1996
29221650,1203,1996
29221630,1203,1997
29221650,1203,1997
29221630,1203,1998
29221650,1203,1998
29221630,1203,1999
29221650,1203,1999
29221630,1203,2000
29221650,1203,2000
29221630,1203,2001
29221650,1203,2001
29221630,1203,2002
29221650,1203,2002
29221630,1203,2003
29221650,1203,2003
29221630,1203,2004
29221650,1203,2004
29221630,1203,2005
29221650,1203,2005
29221630,1203,2006
29221650,1203,2006
29221630,1203,2007
29221650,1203,2007
28221630,1203,2008
28221650,1203,2008
28221630,1203,2009
28221650,1203,2009
28221630,1203,2010
28221650,1203,2010
28221630,1203,2011
28221650,1203,2011
28221630,1203,2012
28221650,1203,2012
28221630,1203,2013
28221650,1203,2013
28221630,1203,2014
28221650,1203,2014
28221630,1203,2015
28221650,1203,2015
28221630,1203,2016
28221650,1203,2016
28221630,1203,2017
28221650,1203,2017
28221630,1203,2018
28221650,1203,2018
29221710,1203,1993
29221733,1203,1993
29221735,1203,1993
29221710,1203,1994
29221733,1203,1994
29221735,1203,1994
29221710,1203,1995
29221733,1203,1995
29221735,1203,1995
29221710,1203,1996
29221733,1203,1996
29221735,1203,1996
29221710,1203,1997
29221733,1203,1997
29221735,1203,1997
29221710,1203,1998
29221733,1203,1998
29221735,1203,1998
29221710,1203,1999
29221733,1203,1999
29221735,1203,1999
29221710,1203,2000
29221733,1203,2000
29221735,1203,2000
29221710,1203,2001
29221733,1203,2001
29221735,1203,2001
29221710,1203,2002
29221733,1203,2002
29221735,1203,2002
29221710,1203,2003
29221733,1203,2003
29221735,1203,2003
29221710,1203,2004
29221733,1203,2004
29221735,1203,2004
29221710,1203,2005
29221733,1203,2005
29221735,1203,2005
29221710,1203,2006
29221733,1203,2006
29221735,1203,2006
29221710,1203,2007
29221733,1203,2007
29221735,1203,2007
28221710,1203,2008
28221733,1203,2008
28221735,1203,2008
28221710,1203,2009
28221733,1203,2009
28221735,1203,2009
28221740,1203,2010
28221740,1203,2011
28221740,1203,2012
28221740,1203,2013
28221740,1203,2014
28221740,1203,2015
28221740,1203,2016
28221740,1203,2017
28221740,1203,2018
29521100,1203,1993
29521100,1203,1994
29521100,1203,1995
29521100,1203,1996
29521100,1203,1997
29521100,1203,1998
29521100,1203,1999
29521100,1203,2000
29521100,1203,2001
29521100,1203,2002
29521100,1203,2003
29521100,1203,2004
29521100,1203,2005
29521100,1203,2006
29521100,1203,2007
28921100,1203,2008
28921100,1203,2009
28921100,1203,2010
28921100,1203,2011
28921100,1203,2012
28921100,1203,2013
28921100,1203,2014
28921100,1203,2015
28921100,1203,2016
28921100,1203,2017
28921100,1203,2018
29221750,1203,1993
29221750,1203,1994
29221750,1203,1995
29221750,1203,1996
29221750,1203,1997
29221750,1203,1998
29221750,1203,1999
29221750,1203,2000
29221750,1203,2001
29221750,1203,2002
29221750,1203,2003
29221750,1203,2004
29221750,1203,2005
29221750,1203,2006
29221750,1203,2007
28221750,1203,2008
28221750,1203,2009
28221750,1203,2010
28221750,1203,2011
28221750,1203,2012
28221750,1203,2013
28221750,1203,2014
28221750,1203,2015
28221750,1203,2016
28221750,1203,2017
28221750,1203,2018
29221770,1203,1993
29221770,1203,1994
29221770,1203,1995
29221770,1203,1996
29221770,1203,1997
29221770,1203,1998
29221770,1203,1999
29221770,1203,2000
29221770,1203,2001
29221770,1203,2002
29221770,1203,2003
29221770,1203,2004
29221770,1203,2005
29221770,1203,2006
29221770,1203,2007
28221770,1203,2008
28221770,1203,2009
28221770,1203,2010
28221770,1203,2011
28221770,1203,2012
28221770,1203,2013
28221770,1203,2014
28221770,1203,2015
28221770,1203,2016
28221770,1203,2017
28221770,1203,2018
29221793,1203,1993
29221795,1203,1993
29221793,1203,1994
29221795,1203,1994
29221793,1203,1995
29221795,1203,1995
29221793,1203,1996
29221795,1203,1996
29221793,1203,1997
29221795,1203,1997
29221793,1203,1998
29221795,1203,1998
29221793,1203,1999
29221795,1203,1999
29221793,1203,2000
29221795,1203,2000
29221793,1203,2001
29221795,1203,2001
29221793,1203,2002
29221795,1203,2002
29221793,1203,2003
29221795,1203,2003
29221793,1203,2004
29221795,1203,2004
29221793,1203,2005
29221795,1203,2005
29221793,1203,2006
29221795,1203,2006
29221793,1203,2007
29221795,1203,2007
28221793,1203,2008
28221795,1203,2008
28221793,1203,2009
28221795,1203,2009
28221793,1203,2010
28221795,1203,2010
28221793,1203,2011
28221795,1203,2011
28221793,1203,2012
28221795,1203,2012
28221793,1203,2013
28221795,1203,2013
28221793,1203,2014
28221795,1203,2014
28221793,1203,2015
28221795,1203,2015
28221793,1203,2016
28221795,1203,2016
28221793,1203,2017
28221795,1203,2017
28221793,1203,2018
28221795,1203,2018
29221670,1203,1993
29221670,1203,1994
29221670,1203,1995
29221670,1203,1996
29221670,1203,1997
29221670,1203,1998
29221670,1203,1999
29221670,1203,2000
29221670,1203,2001
29221670,1203,2002
29221670,1203,2003
29221670,1203,2004
29221670,1203,2005
29221670,1203,2006
29221670,1203,2007
28221670,1203,2008
28221670,1203,2009
28221670,1203,2010
28221670,1203,2011
28221670,1203,2012
28221670,1203,2013
28221670,1203,2014
28221670,1203,2015
28221670,1203,2016
